AREA_ID,AREA_NAME,OBJECTID,LNG,LAT
49886,Toronto,13448849,-79.3247591,43.63287353
49886,Toronto,13448849,-79.32483326,43.63281063
49886,Toronto,13448849,-79.3248904,43.63273871
49886,Toronto,13448849,-79.32496303,43.63266681
49886,Toronto,13448849,-79.32502985,43.6325949
49886,Toronto,13448849,-79.32510638,43.632514
49886,Toronto,13448849,-79.32521454,43.6323744
49886,Toronto,13448849,-79.32534487,43.63226683
49886,Toronto,13448849,-79.32548244,43.63210501
49886,Toronto,13448849,-79.32562466,43.6319387
49886,Toronto,13448849,-79.32575805,43.63174537
49886,Toronto,13448849,-79.32590998,43.63157007
49886,Toronto,13448849,-79.32603988,43.63137674
49886,Toronto,13448849,-79.3262069,43.63120597
49886,Toronto,13448849,-79.32638479,43.63102171
49886,Toronto,13448849,-79.32657583,43.63084647
49886,Toronto,13448849,-79.32673287,43.63064417
49886,Toronto,13448849,-79.32687704,43.63046886
49886,Toronto,13448849,-79.32699959,43.63027552
49886,Toronto,13448849,-79.32715344,43.63010022
49886,Toronto,13448849,-79.32729803,43.62991591
49886,Toronto,13448849,-79.32738913,43.62974502
49886,Toronto,13448849,-79.32740472,43.62957852
49886,Toronto,13448849,-79.3273117,43.62946586
49886,Toronto,13448849,-79.32703999,43.62941594
49886,Toronto,13448849,-79.32674641,43.6294245
49886,Toronto,13448849,-79.32651613,43.62937465
49886,Toronto,13448849,-79.32652243,43.62920363
49886,Toronto,13448849,-79.32670646,43.62904188
49886,Toronto,13448849,-79.32692574,43.62901071
49886,Toronto,13448849,-79.32713153,43.62909203
49886,Toronto,13448849,-79.32739365,43.62911043
49886,Toronto,13448849,-79.32763157,43.62906128
49886,Toronto,13448849,-79.32780445,43.62900753
49886,Toronto,13448849,-79.32783065,43.62891306
49886,Toronto,13448849,-79.32787574,43.62885461
49886,Toronto,13448849,-79.32796617,43.62878274
49886,Toronto,13448849,-79.32808631,43.62862089
49886,Toronto,13448849,-79.3282103,43.62845455
49886,Toronto,13448849,-79.32825852,43.62824759
49886,Toronto,13448849,-79.32831948,43.62805415
49886,Toronto,13448849,-79.32821151,43.62789197
49886,Toronto,13448849,-79.32804004,43.62772518
49886,Toronto,13448849,-79.32794101,43.62755401
49886,Toronto,13448849,-79.32817754,43.62744184
49886,Toronto,13448849,-79.32844723,43.62738824
49886,Toronto,13448849,-79.32871268,43.62745615
49886,Toronto,13448849,-79.32901771,43.62750161
49886,Toronto,13448849,-79.3293302,43.62751108
49886,Toronto,13448849,-79.32958722,43.62741694
49886,Toronto,13448849,-79.32980913,43.62726875
49886,Toronto,13448849,-79.33003841,43.62712057
49886,Toronto,13448849,-79.3302414,43.62695884
49886,Toronto,13448849,-79.33042351,43.62677908
49886,Toronto,13448849,-79.33052588,43.6265947
49886,Toronto,13448849,-79.33064679,43.62641936
49886,Toronto,13448849,-79.33075996,43.6262485
49886,Toronto,13448849,-79.33089238,43.62611367
49886,Toronto,13448849,-79.331006,43.62619935
49886,Toronto,13448849,-79.33111886,43.62627603
49886,Toronto,13448849,-79.33126647,43.62639326
49886,Toronto,13448849,-79.33148569,43.62651511
49886,Toronto,13448849,-79.33175875,43.62663703
49886,Toronto,13448849,-79.33187666,43.62670921
49886,Toronto,13448849,-79.33181908,43.62680364
49886,Toronto,13448849,-79.33163446,43.62677186
49886,Toronto,13448849,-79.33147056,43.62680313
49886,Toronto,13448849,-79.3314589,43.62695614
49886,Toronto,13448849,-79.33150497,43.62710023
49886,Toronto,13448849,-79.33146964,43.6272757
49886,Toronto,13448849,-79.33134958,43.62741955
49886,Toronto,13448849,-79.33122256,43.62756339
49886,Toronto,13448849,-79.33108784,43.62768021
49886,Toronto,13448849,-79.3309114,43.62776996
49886,Toronto,13448849,-79.33081167,43.62784633
49886,Toronto,13448849,-79.33069816,43.62799468
49886,Toronto,13448849,-79.33062654,43.6281296
49886,Toronto,13448849,-79.33042281,43.6281383
49886,Toronto,13448849,-79.33024448,43.62821004
49886,Toronto,13448849,-79.33006096,43.62833129
49886,Toronto,13448849,-79.32990716,43.62848859
49886,Toronto,13448849,-79.32977928,43.62866392
49886,Toronto,13448849,-79.32971248,43.62886636
49886,Toronto,13448849,-79.32959616,43.62905521
49886,Toronto,13448849,-79.32950691,43.62925761
49886,Toronto,13448849,-79.32938709,43.62944647
49886,Toronto,13448849,-79.32926071,43.62963531
49886,Toronto,13448849,-79.32910026,43.6298151
49886,Toronto,13448849,-79.32894793,43.6299994
49886,Toronto,13448849,-79.32880489,43.63019271
49886,Toronto,13448849,-79.32871492,43.63037261
49886,Toronto,13448849,-79.32867486,43.63056608
49886,Toronto,13448849,-79.32865391,43.63071907
49886,Toronto,13448849,-79.32870306,43.63086767
49886,Toronto,13448849,-79.32886044,43.63094892
49886,Toronto,13448849,-79.32911586,43.63101681
49886,Toronto,13448849,-79.32936619,43.63109819
49886,Toronto,13448849,-79.32963475,43.63117511
49886,Toronto,13448849,-79.32987041,43.63124297
49886,Toronto,13448849,-79.33014728,43.63124788
49886,Toronto,13448849,-79.33041728,43.63122577
49886,Toronto,13448849,-79.330674,43.63124416
49886,Toronto,13448849,-79.33095012,43.63124456
49886,Toronto,13448849,-79.33123357,43.63125849
49886,Toronto,13448849,-79.33147885,43.63121384
49886,Toronto,13448849,-79.33160197,43.631079
49886,Toronto,13448849,-79.33167214,43.63091707
49886,Toronto,13448849,-79.33182556,43.63075527
49886,Toronto,13448849,-79.3318073,43.63063373
49886,Toronto,13448849,-79.33192429,43.63048537
49886,Toronto,13448849,-79.33218233,43.63044075
49886,Toronto,13448849,-79.33242355,43.6304591
49886,Toronto,13448849,-79.33242805,43.6303691
49886,Toronto,13448849,-79.33244399,43.63021159
49886,Toronto,13448849,-79.3326308,43.63015786
49886,Toronto,13448849,-79.33271532,43.6302615
49886,Toronto,13448849,-79.33258945,43.63040534
49886,Toronto,13448849,-79.33251749,43.63051774
49886,Toronto,13448849,-79.33261129,43.6306304
49886,Toronto,13448849,-79.33284889,43.63069376
49886,Toronto,13448849,-79.3331173,43.63068515
49886,Toronto,13448849,-79.33339628,43.63063605
49886,Toronto,13448849,-79.33363817,43.63055089
49886,Toronto,13448849,-79.3338151,43.63042963
49886,Toronto,13448849,-79.33394599,43.63029479
49886,Toronto,13448849,-79.33387278,43.63015517
49886,Toronto,13448849,-79.33378884,43.62997501
49886,Toronto,13448849,-79.33371461,43.62979038
49886,Toronto,13448849,-79.33372284,43.62961486
49886,Toronto,13448849,-79.33392577,43.62947113
49886,Toronto,13448849,-79.3341518,43.62937695
49886,Toronto,13448849,-79.33441195,43.62940883
49886,Toronto,13448849,-79.334591,43.6295036
49886,Toronto,13448849,-79.33477733,43.62962989
49886,Toronto,13448849,-79.33500678,43.62970223
49886,Toronto,13448849,-79.33525584,43.62968459
49886,Toronto,13448849,-79.3354993,43.62959493
49886,Toronto,13448849,-79.33571224,43.62946921
49886,Toronto,13448849,-79.33592908,43.6293345
49886,Toronto,13448849,-79.33613432,43.62919977
49886,Toronto,13448849,-79.33631218,43.62916402
49886,Toronto,13448849,-79.33648314,43.62924078
49886,Toronto,13448849,-79.33661918,43.62934449
49886,Toronto,13448849,-79.33664323,43.62947505
49886,Toronto,13448849,-79.3365483,43.62963694
49886,Toronto,13448849,-79.33647546,43.62978986
49886,Toronto,13448849,-79.33635154,43.6299337
49886,Toronto,13448849,-79.33619634,43.6300415
49886,Toronto,13448849,-79.33602606,43.63014027
49886,Toronto,13448849,-79.33592345,43.63027515
49886,Toronto,13448849,-79.33583899,43.63043255
49886,Toronto,13448849,-79.33568138,43.63056735
49886,Toronto,13448849,-79.33546919,43.63070206
49886,Toronto,13448849,-79.33524727,43.63084126
49886,Toronto,13448849,-79.33500812,43.63091743
49886,Toronto,13448849,-79.33483313,43.6310432
49886,Toronto,13448849,-79.3347754,43.63119164
49886,Toronto,13448849,-79.33472385,43.63134459
49886,Toronto,13448849,-79.33463286,43.63148398
49886,Toronto,13448849,-79.33451059,43.63158282
49886,Toronto,13448849,-79.33428833,43.63156899
49886,Toronto,13448849,-79.33408635,43.63150569
49886,Toronto,13448849,-79.33384434,43.63149184
49886,Toronto,13448849,-79.33363249,43.63149153
49886,Toronto,13448849,-79.3334368,43.63153625
49886,Toronto,13448849,-79.33324559,43.63163499
49886,Toronto,13448849,-79.33307177,43.63175176
49886,Toronto,13448849,-79.33285347,43.63185045
49886,Toronto,13448849,-79.33259878,43.6319356
49886,Toronto,13448849,-79.33235927,43.63199826
49886,Toronto,13448849,-79.33211547,43.63207441
49886,Toronto,13448849,-79.33185459,43.63215504
49886,Toronto,13448849,-79.33162783,43.63223122
49886,Toronto,13448849,-79.33140843,43.63229841
49886,Toronto,13448849,-79.33120561,43.63240163
49886,Toronto,13448849,-79.33106814,43.63253195
49886,Toronto,13448849,-79.33088427,43.63263969
49886,Toronto,13448849,-79.33064703,43.63272036
49886,Toronto,13448849,-79.33040252,43.6327695
49886,Toronto,13448849,-79.3301649,43.63284566
49886,Toronto,13448849,-79.3299257,43.63293532
49886,Toronto,13448849,-79.32969931,43.6330115
49886,Toronto,13448849,-79.32946021,43.63306515
49886,Toronto,13448849,-79.32919022,43.63307826
49886,Toronto,13448849,-79.32893759,43.63312289
49886,Toronto,13448849,-79.32870935,43.63316755
49886,Toronto,13448849,-79.32866306,43.63310447
49886,Toronto,13448849,-79.32879426,43.63299665
49886,Toronto,13448849,-79.32894105,43.63285735
49886,Toronto,13448849,-79.32905609,43.6327135
49886,Toronto,13448849,-79.32917582,43.63255615
49886,Toronto,13448849,-79.32926138,43.63242575
49886,Toronto,13448849,-79.32924128,43.6322772
49886,Toronto,13448849,-79.32915916,43.63214656
49886,Toronto,13448849,-79.32898089,43.63204727
49886,Toronto,13448849,-79.32875023,43.63199742
49886,Toronto,13448849,-79.32850976,43.63198356
49886,Toronto,13448849,-79.32826007,43.63194268
49886,Toronto,13448849,-79.32804533,43.63187485
49886,Toronto,13448849,-79.32780157,43.63179797
49886,Toronto,13448849,-79.32755933,43.63172559
49886,Toronto,13448849,-79.32727909,43.63167566
49886,Toronto,13448849,-79.32698637,43.63165272
49886,Toronto,13448849,-79.32676129,43.63167938
49886,Toronto,13448849,-79.32659718,43.63178265
49886,Toronto,13448849,-79.32648061,43.63191749
49886,Toronto,13448849,-79.3264202,43.63204792
49886,Toronto,13448849,-79.32640977,43.63217843
49886,Toronto,13448849,-79.32640513,43.63230894
49886,Toronto,13448849,-79.32643113,43.632426
49886,Toronto,13448849,-79.32645711,43.63255206
49886,Toronto,13448849,-79.3264254,43.63266903
49886,Toronto,13448849,-79.32631313,43.63279038
49886,Toronto,13448849,-79.32618154,43.6328982
49886,Toronto,13448849,-79.32603516,43.633024
49886,Toronto,13448849,-79.32592403,43.63315435
49886,Toronto,13448849,-79.32580631,43.63328469
49886,Toronto,13448849,-79.32570256,43.63340606
49886,Toronto,13448849,-79.32558137,43.63353189
49886,Toronto,13448849,-79.32549693,43.63366679
49886,Toronto,13448849,-79.32541172,43.63380168
49886,Toronto,13448849,-79.32541629,43.63396371
49886,Toronto,13448849,-79.32545002,43.63408978
49886,Toronto,13448849,-79.32551309,43.63424291
49886,Toronto,13448849,-79.32557306,43.63439602
49886,Toronto,13448849,-79.32566792,43.63454019
49886,Toronto,13448849,-79.32580271,43.63467542
49886,Toronto,13448849,-79.32592668,43.63479712
49886,Toronto,13448849,-79.32610303,43.63488741
49886,Toronto,13448849,-79.32624321,43.63489662
49886,Toronto,13448849,-79.32624641,43.63499564
49886,Toronto,13448849,-79.3262244,43.63510813
49886,Toronto,13448849,-79.32622213,43.63522064
49886,Toronto,13448849,-79.32621791,43.63534666
49886,Toronto,13448849,-79.32620788,43.63546816
49886,Toronto,13448849,-79.32609017,43.63572453
49886,Toronto,13448849,-79.32594478,43.63577831
49886,Toronto,13448849,-79.32573358,43.6358185
49886,Toronto,13448849,-79.32552012,43.63584068
49886,Toronto,13448849,-79.325324,43.63588539
49886,Toronto,13448849,-79.32511446,43.63602459
49886,Toronto,13448849,-79.32496474,43.63610087
49886,Toronto,13448849,-79.32484678,43.6361772
49886,Toronto,13448849,-79.32471559,43.63627602
49886,Toronto,13448849,-79.32459761,43.63636135
49886,Toronto,13448849,-79.32447143,43.63646467
49886,Toronto,13448849,-79.32437425,43.63658605
49886,Toronto,13448849,-79.32429912,43.63671195
49886,Toronto,13448849,-79.32419692,43.63683331
49886,Toronto,13448849,-79.32409706,43.63694568
49886,Toronto,13448849,-79.32396623,43.63704899
49886,Toronto,13448849,-79.32383468,43.63713431
49886,Toronto,13448849,-79.3237182,43.63723314
49886,Toronto,13448849,-79.32362874,43.63736803
49886,Toronto,13448849,-79.32353394,43.6374669
49886,Toronto,13448849,-79.32340514,43.63753871
49886,Toronto,13448849,-79.32333588,43.63765113
49886,Toronto,13448849,-79.32327509,43.63777706
49886,Toronto,13448849,-79.32318644,43.63789394
49886,Toronto,13448849,-79.32310008,43.63801983
49886,Toronto,13448849,-79.32302959,43.63815475
49886,Toronto,13448849,-79.32297729,43.63828969
49886,Toronto,13448849,-79.32297684,43.63844722
49886,Toronto,13448849,-79.32296482,43.63858222
49886,Toronto,13448849,-79.32298841,43.63872629
49886,Toronto,13448849,-79.32300201,43.63884333
49886,Toronto,13448849,-79.32299811,43.63898735
49886,Toronto,13448849,-79.32294273,43.63911779
49886,Toronto,13448849,-79.32288969,43.63924373
49886,Toronto,13448849,-79.32285481,43.6393832
49886,Toronto,13448849,-79.32281068,43.63950915
49886,Toronto,13448849,-79.32278585,43.63964864
49886,Toronto,13448849,-79.32275492,43.63976562
49886,Toronto,13448849,-79.32274216,43.63989162
49886,Toronto,13448849,-79.32270502,43.64000858
